round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
1,0.8573,Qm00000044,7,11672,0.259233,0.926919,0.9269,0.7076,0.2193,delta,Qm00000037,Qm00000038,0.5153,0.0000,20.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8573,Qm00000044,8,7419,0.199382,0.942769,0.9428,0.6453,0.2975,delta,Qm00000039,Qm00000040,0.8487,0.0000,20.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8573,Qm00000044,9,3310,0.265811,0.927674,0.9277,0.5309,0.3968,delta,Qm00000041,Qm00000042,0.0391,0.0000,20.0000,1.9600,96.0400,2.5000,1,1,0,none
2,0.8802,Qm00000066,0,7682,0.228405,0.938193,0.9382,0.7036,0.2346,delta,Qm00000045,Qm00000046,0.6080,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,1,6725,0.140300,0.959182,0.9592,0.5049,0.4543,delta,Qm00000047,Qm00000048,0.6000,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,2,1321,0.149427,0.958441,0.9584,0.7005,0.2579,delta,Qm00000049,Qm00000050,0.5000,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,3,9621,0.247021,0.930226,0.9302,0.7547,0.1755,delta,Qm00000051,Qm00000052,0.5000,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,4,5106,0.177532,0.952017,0.9520,0.6267,0.3253,delta,Qm00000053,Qm00000054,0.5216,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,5,4853,0.208139,0.938821,0.9388,0.7188,0.2200,delta,Qm00000055,Qm00000056,0.1890,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,6,2291,0.250077,0.928983,0.9290,0.7411,0.1879,delta,Qm00000057,Qm00000058,0.0196,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,7,11672,0.235907,0.932102,0.9321,0.7144,0.2177,delta,Qm00000059,Qm00000060,0.5000,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,8,7419,0.173987,0.947540,0.9475,0.6930,0.2545,delta,Qm00000061,Qm00000062,0.7873,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8802,Qm00000066,9,3310,0.229261,0.934441,0.9344,0.6179,0.3165,delta,Qm00000063,Qm00000064,0.1184,0.0000,30.0000,1.9208,94.1192,1.2500,1,1,0,none
