round,global_acc,manifest_cid,node_id,samples,loss,acc,claimed_acc,eval_acc,acc_diff,update_type,model_update_cid,metrics_cid,contrib_score,reward,balance,stake_penalty,stake,reputation,malicious_detected,committee,is_malicious,strategy
1,0.8525,Qm00000044,8,7419,0.198670,0.943159,0.9432,0.6461,0.2971,delta,Qm00000039,Qm00000040,0.8436,0.0000,600.0000,1.9600,96.0400,2.5000,1,1,0,none
1,0.8525,Qm00000044,9,3310,0.266186,0.926677,0.9267,0.5370,0.3897,delta,Qm00000041,Qm00000042,0.0377,0.0000,600.0000,1.9600,96.0400,2.5000,1,1,0,none
2,0.8794,Qm00000066,0,7682,0.228765,0.938167,0.9382,0.7157,0.2225,delta,Qm00000045,Qm00000046,0.6005,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,1,6725,0.139703,0.959242,0.9592,0.5039,0.4553,delta,Qm00000047,Qm00000048,0.6000,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,2,1321,0.149139,0.959879,0.9599,0.7047,0.2552,delta,Qm00000049,Qm00000050,0.5000,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,3,9621,0.246443,0.930392,0.9304,0.7469,0.1835,delta,Qm00000051,Qm00000052,0.5000,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,4,5106,0.177451,0.951723,0.9517,0.6286,0.3231,delta,Qm00000053,Qm00000054,0.5389,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,5,4853,0.207339,0.939069,0.9391,0.7106,0.2285,delta,Qm00000055,Qm00000056,0.1915,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,6,2291,0.250542,0.927804,0.9278,0.7400,0.1878,delta,Qm00000057,Qm00000058,0.0292,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,7,11672,0.235617,0.932454,0.9325,0.7191,0.2134,delta,Qm00000059,Qm00000060,0.5000,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,8,7419,0.173296,0.948039,0.9480,0.6922,0.2558,delta,Qm00000061,Qm00000062,0.8051,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
2,0.8794,Qm00000066,9,3310,0.229600,0.934773,0.9348,0.6261,0.3087,delta,Qm00000063,Qm00000064,0.1128,0.0000,900.0000,1.9208,94.1192,1.2500,1,1,0,none
